driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ricky Stenhouse Jr.,3888,Chv,47,134,20,77.824,115.646,HYAK Motorsports,False,False,31,18,caution
Joey Logano,3859,Frd,22,136,31,77.776,115.717,Team Penske,False,False,10,35,pitting out
Michael McDowell,3832,Chv,71,137,20,77.775,115.719,Spire Motorsports,False,False,25,11,caution
Jimmie Johnson,1717,Tyt,84,190,26,77.740,115.771,Legacy Motor Club,False,False,40,3,caution
Cody Ware,4125,Frd,51,67,16,77.738,115.773,Rick Ware Racing,False,False,28,25,pitting in
Brad Keselowski,1816,Frd,6,17,12,77.732,115.783,RFK Racing,False,False,34,26,pitting out
Jimmie Johnson,1717,Tyt,84,17,6,77.718,115.804,Legacy Motor Club,False,False,40,3,caution
Michael McDowell,3832,Chv,71,10,17,77.716,115.807,Spire Motorsports,False,False,25,11,pitting in
Shane Van Gisbergen,4469,Chv,88,16,19,77.684,115.854,Trackhouse Racing,False,False,26,33,pitting out
Carson Hocevar,4326,Chv,77,86,30,77.671,115.874,Spire Motorsports,False,False,33,30,caution
Austin Dillon,3873,Chv,3,67,10,77.634,115.928,Richard Childress Racing,False,False,15,23,pitting in
Cole Custer,4104,Frd,41,67,12,77.625,115.942,Haas Factory Team,False,False,30,21,pitting in
Erik Jones,4059,Tyt,43,86,18,77.611,115.963,Legacy Motor Club,False,False,4,12,caution
Austin Dillon,3873,Chv,3,76,18,77.610,115.965,Richard Childress Racing,False,False,15,23,caution
Ryan Preece,4070,Frd,60,70,18,77.598,115.982,RFK Racing,False,False,27,32,caution
Daniel Suarez,4113,Chv,99,64,6,77.549,116.056,Trackhouse Racing,False,False,36,13,caution
