driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,32,13,90.720,78.968,RFK Racing,False,False,21,11,green
Cole Custer,4104,Frd,41,6,34,90.717,78.971,Haas Factory Team,False,False,27,23,green
Noah Gragson,4224,Frd,4,85,14,90.711,78.976,Front Row Motorsports,False,False,32,37,green
Todd Gilliland,4231,Frd,34,3,33,90.703,78.983,Front Row Motorsports,False,False,35,22,green
Joey Logano,3859,Frd,22,67,16,90.698,78.987,Team Penske,False,False,22,9,green
John Hunter Nemechek,4092,Tyt,42,20,18,90.695,78.990,Legacy Motor Club,False,False,18,28,pitting in
Noah Gragson,4224,Frd,4,86,13,90.694,78.991,Front Row Motorsports,False,False,32,37,green
Alex Bowman,4045,Chv,48,45,15,90.692,78.993,Hendrick Motorsports,False,False,9,19,green
Alex Bowman,4045,Chv,48,16,12,90.690,78.994,Hendrick Motorsports,False,False,9,19,green
Austin Dillon,3873,Chv,3,16,28,90.689,78.995,Richard Childress Racing,False,False,33,21,green
Bubba Wallace,4025,Tyt,23,24,3,90.687,78.997,23XI Racing,False,False,30,26,green
Denny Hamlin,1361,Tyt,11,2,17,90.686,78.998,Joe Gibbs Racing,False,False,16,20,green
Justin Haley,4172,Chv,7,3,31,90.685,78.999,Spire Motorsports,False,False,29,15,green
Riley Herbst,4269,Tyt,35,17,23,90.685,78.999,23XI Racing,False,False,28,25,green
Christopher Bell,4153,Tyt,20,50,6,90.681,79.002,Joe Gibbs Racing,False,False,10,5,pitting in
Josh Berry,4123,Frd,21,48,27,90.680,79.003,Wood Brothers Racing,False,False,25,13,green
Cody Ware,4125,Frd,51,77,32,90.678,79.005,Rick Ware Racing,False,False,36,34,green
