driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Ryan Preece,4070,Frd,60,51,3,109.580,20.533,RFK Racing,False,False,5,11,green
Chad Finchum,4232,Frd,66,84,18,108.460,20.745,Garage 66,False,False,18,18,restart
Riley Herbst,4269,Tyt,35,77,14,108.147,20.805,23XI Racing,False,False,13,10,green
Zane Smith,4272,Frd,38,51,5,108.069,20.820,Front Row Motorsports,False,False,6,6,green
Noah Gragson,4224,Frd,4,96,17,107.553,20.920,Front Row Motorsports,False,False,3,17,green
Michael McDowell,3832,Chv,71,51,4,106.318,21.163,Spire Motorsports,False,False,4,5,green
Ty Gibbs,4368,Tyt,54,51,6,106.237,21.179,Joe Gibbs Racing,False,False,9,15,green
Chad Finchum,4232,Frd,66,77,17,105.872,21.252,Garage 66,False,False,18,18,green
Ty Dillon,4013,Chv,10,51,7,103.940,21.647,Kaulig Racing,False,False,10,3,green
Chad Finchum,4232,Frd,66,50,17,103.263,21.789,Garage 66,False,False,18,18,green
Bubba Wallace,4025,Tyt,23,51,8,100.200,22.455,23XI Racing,False,False,14,8,green
John Hunter Nemechek,4092,Tyt,42,51,9,99.938,22.514,Legacy Motor Club,False,False,8,2,green
Justin Haley,4172,Chv,7,51,11,98.793,22.775,Spire Motorsports,False,False,7,14,green
Todd Gilliland,4231,Frd,34,79,18,98.524,22.837,Front Row Motorsports,False,False,17,12,pitting in
AJ Allmendinger,3774,Chv,16,51,10,98.408,22.864,Kaulig Racing,False,False,16,7,green
Todd Gilliland,4231,Frd,34,49,18,95.863,23.471,Front Row Motorsports,False,False,17,12,green
Chad Finchum,4232,Frd,66,53,17,95.073,23.666,Garage 66,False,False,18,18,pitting in
Carson Hocevar,4326,Chv,77,78,1,91.515,24.586,Spire Motorsports,False,False,2,1,green
Riley Herbst,4269,Tyt,35,51,12,88.887,25.313,23XI Racing,False,False,13,10,green
Ty Gibbs,4368,Tyt,54,78,3,88.572,25.403,Joe Gibbs Racing,False,False,9,15,green
Erik Jones,4059,Tyt,43,51,13,88.063,25.550,Legacy Motor Club,False,False,12,4,green
Ryan Preece,4070,Frd,60,78,2,86.578,25.988,RFK Racing,False,False,5,11,green
Bubba Wallace,4025,Tyt,23,78,4,86.128,26.124,23XI Racing,False,False,14,8,green
Chad Finchum,4232,Frd,66,51,17,85.240,26.396,Garage 66,False,False,18,18,green
Carson Hocevar,4326,Chv,77,52,2,85.224,26.401,Spire Motorsports,False,False,2,1,caution
